 Sonnet Data File
 From: em Version : 14.52
 From Project: matlab_proj
 Data is De-embedded 
 Data File Written: 11/15/2018 14:45:37
Project Date: 11/15/2018 14:45:8
R 50.00000
Frequency (GHz),RE[S11],IM[S11],RE[S12],IM[S12],RE[S21],IM[S21],RE[S22],IM[S22]
7.325000000000000,2.4807667664e-4,0.0129213527301,0.9997322378460,-0.019194474869,0.9997322378460,-0.019194474869,2.4808617649e-4,0.0129213525477
7.350000000000001,2.4977251744e-4,0.0129654258083,0.9997304073942,-0.019259958703,0.9997304073942,-0.019259958703,2.4978208202e-4,0.0129654256240
7.375000000000001,2.5147413223e-4,0.0130094986367,0.9997285707111,-0.019325442271,0.9997285707111,-0.019325442271,2.5148376175e-4,0.0130094984505
7.400000000000000,2.5318152097e-4,0.0130535712146,0.9997267277966,-0.019390925571,0.9997267277966,-0.019390925571,2.5319121565e-4,0.0130535710266
7.425000000000001,2.5489468362e-4,0.0130976435417,0.9997248786508,-0.019456408604,0.9997248786508,-0.019456408604,2.5490444369e-4,0.0130976433517
7.450000000000000,2.5661362015e-4,0.0131417156172,0.9997230232737,-0.019521891368,0.9997230232737,-0.019521891368,2.5662344582e-4,0.0131417154253
7.475000000000001,2.5833833053e-4,0.0131857874406,0.9997211616655,-0.019587373862,0.9997211616655,-0.019587373862,2.5834822201e-4,0.0131857872468
7.500000000000001,2.6006881470e-4,0.0132298590113,0.9997192938262,-0.019652856086,0.9997192938262,-0.019652856086,2.6007877222e-4,0.0132298588156
7.525000000000000,2.6180507265e-4,0.0132739303288,0.9997174197557,-0.019718338038,0.9997174197557,-0.019718338038,2.6181509643e-4,0.0132739301311
7.550000000000001,2.6354710433e-4,0.0133180013925,0.9997155394542,-0.019783819718,0.9997155394542,-0.019783819718,2.6355719458e-4,0.0133180011929
7.575000000000000,2.6529490970e-4,0.0133620722018,0.9997136529218,-0.019849301126,0.9997136529218,-0.019849301126,2.6530506665e-4,0.0133620720002
7.600000000000001,2.6704848874e-4,0.0134061427563,0.9997117601584,-0.019914782260,0.9997117601584,-0.019914782260,2.6705871260e-4,0.0134061425526
7.625000000000001,2.6880784140e-4,0.0134502130552,0.9997098611641,-0.019980263119,0.9997098611641,-0.019980263119,2.6881813240e-4,0.0134502128495
7.650000000000000,2.7057296764e-4,0.0134942830980,0.9997079559390,-0.020045743703,0.9997079559390,-0.020045743703,2.7058332599e-4,0.0134942828904
7.675000000000001,2.7234386743e-4,0.0135383528843,0.9997060444831,-0.020111224010,0.9997060444831,-0.020111224010,2.7235429336e-4,0.0135383526746
7.700000000000000,2.7412054074e-4,0.0135824224133,0.9997041267965,-0.020176704041,0.9997041267965,-0.020176704041,2.7413103445e-4,0.0135824222015
7.725000000000001,2.7590298751e-4,0.0136264916846,0.9997022028793,-0.020242183793,0.9997022028793,-0.020242183793,2.7591354924e-4,0.0136264914707
7.750000000000001,2.7769120773e-4,0.0136705606975,0.9997002727314,-0.020307663267,0.9997002727314,-0.020307663267,2.7770183768e-4,0.0136705604816
7.775000000000000,2.7948520134e-4,0.0137146294515,0.9996983363529,-0.020373142461,0.9996983363529,-0.020373142461,2.7949589974e-4,0.0137146292335
7.800000000000001,2.8128496831e-4,0.0137586979461,0.9996963937439,-0.020438621375,0.9996963937439,-0.020438621375,2.8129573538e-4,0.0137586977260
7.825000000000000,2.8309050860e-4,0.0138027661806,0.9996944449044,-0.020504100008,0.9996944449044,-0.020504100008,2.8310134456e-4,0.0138027659584
7.850000000000001,2.8490182218e-4,0.0138468341546,0.9996924898346,-0.020569578359,0.9996924898346,-0.020569578359,2.8491272724e-4,0.0138468339302
7.875000000000001,2.8671890900e-4,0.0138909018674,0.9996905285344,-0.020635056427,0.9996905285344,-0.020635056427,2.8672988339e-4,0.0138909016409
7.900000000000000,2.8854176903e-4,0.0139349693184,0.9996885610038,-0.020700534211,0.9996885610038,-0.020700534211,2.8855281296e-4,0.0139349690898
7.925000000000001,2.9037040223e-4,0.0139790365072,0.9996865872430,-0.020766011711,0.9996865872430,-0.020766011711,2.9038151592e-4,0.0139790362764
7.950000000000000,2.9220480856e-4,0.0140231034331,0.9996846072521,-0.020831488926,0.9996846072521,-0.020831488926,2.9221599223e-4,0.0140231032001
7.975000000000001,2.9404498798e-4,0.0140671700955,0.9996826210309,-0.020896965854,0.9996826210309,-0.020896965854,2.9405624185e-4,0.0140671698603
8.000000000000000,2.9589094045e-4,0.0141112364940,0.9996806285797,-0.020962442496,0.9996806285797,-0.020962442496,2.9590226474e-4,0.0141112362566
8.025000000000000,2.9774266593e-4,0.0141553026279,0.9996786298984,-0.021027918849,0.9996786298984,-0.021027918849,2.9775406086e-4,0.0141553023882
8.050000000000001,2.9960016439e-4,0.0141993684967,0.9996766249872,-0.021093394914,0.9996766249872,-0.021093394914,2.9961163017e-4,0.0141993682548
8.075000000000001,3.0146343578e-4,0.0142434340997,0.9996746138460,-0.021158870690,0.9996746138460,-0.021158870690,3.0147497264e-4,0.0142434338556
8.100000000000000,3.0333248006e-4,0.0142874994365,0.9996725964749,-0.021224346175,0.9996725964749,-0.021224346175,3.0334408821e-4,0.0142874991901
8.125000000000000,3.0520729720e-4,0.0143315645065,0.9996705728741,-0.021289821370,0.9996705728741,-0.021289821370,3.0521897686e-4,0.0143315642578
8.150000000000000,3.0708788715e-4,0.0143756293091,0.9996685430434,-0.021355296272,0.9996685430434,-0.021355296272,3.0709963855e-4,0.0143756290581
8.175000000000001,3.0897424987e-4,0.0144196938437,0.9996665069830,-0.021420770882,0.9996665069830,-0.021420770882,3.0898607322e-4,0.0144196935904
8.200000000000001,3.1086638533e-4,0.0144637581098,0.9996644646930,-0.021486245198,0.9996644646930,-0.021486245198,3.1087828085e-4,0.0144637578542
8.225000000000000,3.1276429348e-4,0.0145078221068,0.9996624161734,-0.021551719219,0.9996624161734,-0.021551719219,3.1277626139e-4,0.0145078218488
8.250000000000000,3.1466797428e-4,0.0145518858342,0.9996603614242,-0.021617192946,0.9996603614242,-0.021617192946,3.1468001480e-4,0.0145518855738
8.275000000000000,3.1657742769e-4,0.0145959492913,0.9996583004455,-0.021682666376,0.9996583004455,-0.021682666376,3.1658954104e-4,0.0145959490286
8.300000000000001,3.1849265368e-4,0.0146400124776,0.9996562332374,-0.021748139509,0.9996562332374,-0.021748139509,3.1850484008e-4,0.0146400122125
8.325000000000001,3.2041365219e-4,0.0146840753925,0.9996541597998,-0.021813612345,0.9996541597998,-0.021813612345,3.2042591186e-4,0.0146840751250
8.350000000000000,3.2234042319e-4,0.0147281380355,0.9996520801330,-0.021879084882,0.9996520801330,-0.021879084882,3.2235275634e-4,0.0147281377656
8.375000000000000,3.2427296664e-4,0.0147722004061,0.9996499942369,-0.021944557120,0.9996499942369,-0.021944557120,3.2428537350e-4,0.0147722001337
8.400000000000000,3.2621128250e-4,0.0148162625035,0.9996479021115,-0.022010029058,0.9996479021115,-0.022010029058,3.2622376327e-4,0.0148162622288
8.425000000000001,3.2815537072e-4,0.0148603243274,0.9996458037570,-0.022075500695,0.9996458037570,-0.022075500695,3.2816792563e-4,0.0148603240502
8.450000000000001,3.3010523126e-4,0.0149043858770,0.9996436991734,-0.022140972030,0.9996436991734,-0.022140972030,3.3011786054e-4,0.0149043855973
8.475000000000000,3.3206086408e-4,0.0149484471519,0.9996415883608,-0.022206443062,0.9996415883608,-0.022206443062,3.3207356794e-4,0.0149484468697
8.500000000000000,3.3402226914e-4,0.0149925081515,0.9996394713191,-0.022271913791,0.9996394713191,-0.022271913791,3.3403504779e-4,0.0149925078668
8.525000000000000,3.3598944639e-4,0.0150365688751,0.9996373480485,-0.022337384215,0.9996373480485,-0.022337384215,3.3600230007e-4,0.0150365685879
8.550000000000001,3.3796239580e-4,0.0150806293223,0.9996352185491,-0.022402854335,0.9996352185491,-0.022402854335,3.3797532471e-4,0.0150806290326
8.575000000000001,3.3994111732e-4,0.0151246894925,0.9996330828208,-0.022468324148,0.9996330828208,-0.022468324148,3.3995412169e-4,0.0151246892003
8.600000000000001,3.4192561091e-4,0.0151687493851,0.9996309408637,-0.022533793655,0.9996309408637,-0.022533793655,3.4193869095e-4,0.0151687490903
8.625000000000000,3.4391587652e-4,0.0152128089996,0.9996287926779,-0.022599262854,0.9996287926779,-0.022599262854,3.4392903246e-4,0.0152128087022
8.650000000000000,3.4591191412e-4,0.0152568683353,0.9996266382635,-0.022664731744,0.9996266382635,-0.022664731744,3.4592514616e-4,0.0152568680353
8.675000000000001,3.4791372365e-4,0.0153009273917,0.9996244776205,-0.022730200325,0.9996244776205,-0.022730200325,3.4792703203e-4,0.0153009270891
8.700000000000001,3.4992130509e-4,0.0153449861683,0.9996223107489,-0.022795668597,0.9996223107489,-0.022795668597,3.4993469001e-4,0.0153449858631
8.725000000000001,3.5193465837e-4,0.0153890446644,0.9996201376488,-0.022861136557,0.9996201376488,-0.022861136557,3.5194812007e-4,0.0153890443566
8.750000000000000,3.5395378346e-4,0.0154331028796,0.9996179583204,-0.022926604206,0.9996179583204,-0.022926604206,3.5396732215e-4,0.0154331025691
8.775000000000000,3.5597868032e-4,0.0154771608132,0.9996157727635,-0.022992071542,0.9996157727635,-0.022992071542,3.5599229621e-4,0.0154771605000
8.800000000000001,3.5800934890e-4,0.0155212184646,0.9996135809784,-0.023057538564,0.9996135809784,-0.023057538564,3.5802304222e-4,0.0155212181488
8.825000000000001,3.6004578916e-4,0.0155652758334,0.9996113829650,-0.023123005273,0.9996113829650,-0.023123005273,3.6005956012e-4,0.0155652755149
8.850000000000001,3.6208800105e-4,0.0156093329190,0.9996091787234,-0.023188471666,0.9996091787234,-0.023188471666,3.6210184988e-4,0.0156093325977
8.875000000000000,3.6413598454e-4,0.0156533897207,0.9996069682537,-0.023253937743,0.9996069682537,-0.023253937743,3.6414991144e-4,0.0156533893967
8.900000000000000,3.6618973956e-4,0.0156974462380,0.9996047515559,-0.023319403504,0.9996047515559,-0.023319403504,3.6620374477e-4,0.0156974459113
8.925000000000001,3.6824926609e-4,0.0157415024704,0.9996025286300,-0.023384868948,0.9996025286300,-0.023384868948,3.6826334981e-4,0.0157415021409
8.950000000000001,3.7031456407e-4,0.0157855584173,0.9996002994763,-0.023450334073,0.9996002994763,-0.023450334073,3.7032872653e-4,0.0157855580850
8.975000000000001,3.7238563346e-4,0.0158296140780,0.9995980640946,-0.023515798878,0.9995980640946,-0.023515798878,3.7239987488e-4,0.0158296137430
9.000000000000000,3.7446247422e-4,0.0158736694522,0.9995958224851,-0.023581263364,0.9995958224851,-0.023581263364,3.7447679482e-4,0.0158736691144
9.025000000000000,3.7654508629e-4,0.0159177245391,0.9995935746478,-0.023646727529,0.9995935746478,-0.023646727529,3.7655948629e-4,0.0159177241984
9.050000000000001,3.7863346965e-4,0.0159617793382,0.9995913205828,-0.023712191373,0.9995913205828,-0.023712191373,3.7864794926e-4,0.0159617789947
9.075000000000001,3.8072762423e-4,0.0160058338490,0.9995890602901,-0.023777654894,0.9995890602901,-0.023777654894,3.8074218367e-4,0.0160058335027
9.100000000000001,3.8282754999e-4,0.0160498880709,0.9995867937698,-0.023843118091,0.9995867937698,-0.023843118091,3.8284218949e-4,0.0160498877217
9.125000000000000,3.8493324690e-4,0.0160939420032,0.9995845210220,-0.023908580965,0.9995845210220,-0.023908580965,3.8494796666e-4,0.0160939416512
9.150000000000000,3.8704471489e-4,0.0161379956456,0.9995822420467,-0.023974043513,0.9995822420467,-0.023974043513,3.8705951515e-4,0.0161379952906
9.175000000000001,3.8916195394e-4,0.0161820489973,0.9995799568439,-0.024039505736,0.9995799568439,-0.024039505736,3.8917683490e-4,0.0161820486395
9.200000000000001,3.9128496398e-4,0.0162261020579,0.9995776654138,-0.024104967632,0.9995776654138,-0.024104967632,3.9129992587e-4,0.0162261016971
9.225000000000001,3.9341374497e-4,0.0162701548267,0.9995753677565,-0.024170429201,0.9995753677565,-0.024170429201,3.9342878801e-4,0.0162701544630
9.250000000000000,3.9554829687e-4,0.0163142073032,0.9995730638718,-0.024235890442,0.9995730638718,-0.024235890442,3.9556342128e-4,0.0163142069365
9.275000000000000,3.9768861964e-4,0.0163582594868,0.9995707537600,-0.024301351353,0.9995707537600,-0.024301351353,3.9770382562e-4,0.0163582591171
9.300000000000001,3.9983471321e-4,0.0164023113770,0.9995684374211,-0.024366811935,0.9995684374211,-0.024366811935,3.9985000100e-4,0.0164023110043
9.325000000000001,4.0198657755e-4,0.0164463629732,0.9995661148551,-0.024432272186,0.9995661148551,-0.024432272186,4.0200194736e-4,0.0164463625975
9.350000000000001,4.0414421261e-4,0.0164904142748,0.9995637860621,-0.024497732105,0.9995637860621,-0.024497732105,4.0415966466e-4,0.0164904138961
9.375000000000000,4.0630761835e-4,0.0165344652812,0.9995614510422,-0.024563191692,0.9995614510422,-0.024563191692,4.0632315286e-4,0.0165344648995
9.400000000000000,4.0847679470e-4,0.0165785159920,0.9995591097954,-0.024628650946,0.9995591097954,-0.024628650946,4.0849241189e-4,0.0165785156072
9.425000000000001,4.1065174164e-4,0.0166225664065,0.9995567623217,-0.024694109865,0.9995567623217,-0.024694109865,4.1066744172e-4,0.0166225660186
9.450000000000001,4.1283245910e-4,0.0166666165241,0.9995544086214,-0.024759568450,0.9995544086214,-0.024759568450,4.1284824230e-4,0.0166666161332
9.475000000000001,4.1501894705e-4,0.0167106663444,0.9995520486943,-0.024825026699,0.9995520486943,-0.024825026699,4.1503481358e-4,0.0167106659503
9.500000000000000,4.1721120543e-4,0.0167547158666,0.9995496825406,-0.024890484612,0.9995496825406,-0.024890484612,4.1722715551e-4,0.0167547154695
9.525000000000000,4.1940923419e-4,0.0167987650904,0.9995473101604,-0.024955942188,0.9995473101604,-0.024955942188,4.1942526805e-4,0.0167987646901
9.550000000000001,4.2161303329e-4,0.0168428140150,0.9995449315536,-0.025021399425,0.9995449315536,-0.025021399425,4.2162915114e-4,0.0168428136116
9.575000000000001,4.2382260268e-4,0.0168868626400,0.9995425467204,-0.025086856323,0.9995425467204,-0.025086856323,4.2383880474e-4,0.0168868622334
9.600000000000001,4.2603794231e-4,0.0169309109648,0.9995401556608,-0.025152312882,0.9995401556608,-0.025152312882,4.2605422880e-4,0.0169309105549
9.625000000000000,4.2825905213e-4,0.0169749589887,0.9995377583749,-0.025217769099,0.9995377583749,-0.025217769099,4.2827542327e-4,0.0169749585757
9.650000000000000,4.3048593210e-4,0.0170190067113,0.9995353548628,-0.025283224976,0.9995353548628,-0.025283224976,4.3050238809e-4,0.0170190062951
9.675000000000001,4.3271858215e-4,0.0170630541320,0.9995329451244,-0.025348680510,0.9995329451244,-0.025348680510,4.3273512324e-4,0.0170630537125
9.700000000000001,4.3495700225e-4,0.0171071012501,0.9995305291599,-0.025414135701,0.9995305291599,-0.025414135701,4.3497362864e-4,0.0171071008274
9.725000000000001,4.3720119235e-4,0.0171511480652,0.9995281069694,-0.025479590548,0.9995281069694,-0.025479590548,4.3721790426e-4,0.0171511476392
9.750000000000000,4.3945115239e-4,0.0171951945767,0.9995256785528,-0.025545045051,0.9995256785528,-0.025545045051,4.3946795004e-4,0.0171951941474
9.775000000000000,4.4170688233e-4,0.0172392407840,0.9995232439104,-0.025610499207,0.9995232439104,-0.025610499207,4.4172376593e-4,0.0172392403514
9.800000000000001,4.4396838211e-4,0.0172832866866,0.9995208030420,-0.025675953018,0.9995208030420,-0.025675953018,4.4398535189e-4,0.0172832862506
9.825000000000001,4.4623565169e-4,0.0173273322838,0.9995183559478,-0.025741406481,0.9995183559478,-0.025741406481,4.4625270787e-4,0.0173273318445
9.850000000000001,4.4850869101e-4,0.0173713775751,0.9995159026279,-0.025806859596,0.9995159026279,-0.025806859596,4.4852583381e-4,0.0173713771325
9.875000000000000,4.5078750003e-4,0.0174154225600,0.9995134430823,-0.025872312363,0.9995134430823,-0.025872312363,4.5080472966e-4,0.0174154221140
9.900000000000000,4.5307207870e-4,0.0174594672378,0.9995109773111,-0.025937764779,0.9995109773111,-0.025937764779,4.5308939538e-4,0.0174594667885
9.925000000000001,4.5536242696e-4,0.0175035116081,0.9995085053143,-0.026003216845,0.9995085053143,-0.026003216845,4.5537983091e-4,0.0175035111553
9.950000000000001,4.5765854476e-4,0.0175475556702,0.9995060270921,-0.026068668560,0.9995060270921,-0.026068668560,4.5767603621e-4,0.0175475552140
9.975000000000001,4.5996043206e-4,0.0175915994236,0.9995035426444,-0.026134119923,0.9995035426444,-0.026134119923,4.5997801122e-4,0.0175915989640
10.00000000000000,4.6226808880e-4,0.0176356428678,0.9995010519713,-0.026199570932,0.9995010519713,-0.026199570932,4.6228575588e-4,0.0176356424047
